,duration1,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration21,duration9,duration10,duration27,duration13,duration14,duration24,duration11,duration12,duration15,duration16,duration18,duration17,duration19,duration20,duration22,duration23,duration25,duration26,duration28,duration29,duration30,duration31,duration32,duration33,baseline_duration,actual_duration
171,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
172,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
173,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
174,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
175,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
176,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
177,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
178,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
179,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
180,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
181,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
182,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
183,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
184,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
185,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
186,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
187,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
188,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
189,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
190,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
191,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
192,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
193,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
194,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
195,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
196,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
197,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
198,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
199,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
200,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
201,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
202,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
203,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
204,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
205,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
206,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
207,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
208,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
209,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
210,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
211,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
212,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
213,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
214,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
215,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
216,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
217,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
218,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
219,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
220,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
221,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
222,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
223,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
224,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
225,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
226,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
227,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
228,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
229,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
230,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
231,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
232,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
233,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
234,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
235,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
236,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
237,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
238,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
239,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
240,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
241,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
242,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
243,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
244,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
245,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
246,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
247,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
248,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
249,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
250,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
251,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
252,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
253,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
254,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
255,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
256,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
257,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
258,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
259,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
260,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
261,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
262,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
263,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
264,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
265,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
266,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
267,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
268,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
269,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
270,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
271,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
272,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
273,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
274,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
275,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
276,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
277,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
278,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
279,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
280,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
281,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
282,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
283,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
284,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
285,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
286,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
287,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
288,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
289,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
290,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
291,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
292,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
293,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
294,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
295,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
296,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
297,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
298,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
299,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
300,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
301,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
302,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
303,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
304,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
305,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
306,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
307,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
308,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
309,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
310,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
311,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
312,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
313,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
314,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
315,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
316,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
317,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
318,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
319,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
320,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
321,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
322,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
323,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
324,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
325,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
326,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
327,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
328,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
329,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
330,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
331,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
332,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
333,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
334,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
335,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
336,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
337,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
338,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
339,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
340,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
341,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
342,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
343,0,59,339,12,22,242,209,190,78,249,102,344,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,19,11,17,16,8,0,1107.6000000000001,1477
