,duration1,duration10,duration11,duration2,duration3,duration4,duration12,duration14,duration5,duration6,duration7,duration8,duration9,duration13,duration15,critical_path,baseline_duration,actual_duration
203,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
204,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
205,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
206,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
207,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
208,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
209,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
210,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
211,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
212,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
213,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
214,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
215,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
216,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
217,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
218,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
219,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
220,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
221,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
222,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
223,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
224,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
225,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
226,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
227,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
228,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
229,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
230,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
231,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
232,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
233,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
234,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
235,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
236,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
237,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
238,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
239,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
240,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
241,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
242,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
243,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
244,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
245,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
246,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
247,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
248,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
249,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
250,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
251,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
252,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
253,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
254,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
255,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
256,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
257,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
258,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
259,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
260,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
261,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
262,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
263,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
264,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
265,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
266,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
267,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
268,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
269,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
270,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
271,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
272,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
273,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
274,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
275,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
276,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
277,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
278,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
279,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
280,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
281,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
282,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
283,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
284,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
285,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
286,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
287,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
288,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
289,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
290,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
291,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
292,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
293,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
294,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
295,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
296,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
297,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
298,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
299,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
300,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
301,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
302,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
303,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
304,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
305,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
306,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
307,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
308,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
309,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
310,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
311,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
312,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
313,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
314,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
315,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
316,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
317,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
318,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
319,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
320,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
321,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
322,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
323,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
324,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
325,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
326,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
327,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
328,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
329,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
330,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
331,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
332,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
333,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
334,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
335,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
336,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
337,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
338,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
339,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
340,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
341,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
342,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
343,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
344,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
345,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
346,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
347,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
348,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
349,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
350,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
351,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
352,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
353,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
354,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
355,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
356,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
357,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
358,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
359,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
360,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
361,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
362,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
363,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
364,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
365,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
366,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
367,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
368,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
369,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
370,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
371,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
372,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
373,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
374,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
375,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
376,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
377,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
378,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
379,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
380,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
381,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
382,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
383,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
384,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
385,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
386,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
387,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
388,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
389,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
390,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
391,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
392,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
393,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
394,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
395,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
396,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
397,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
398,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
399,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
400,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
401,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
402,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
403,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
404,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
405,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
406,2416,2200,2192,2296,2656,2328,48,128,1768,2328,2272,1872,1328,0,0,"[3, 11, 14, 15]",4360.533333333335,4976
